Date,Open,Adj Close,High,Close,Volume,Low
2015-01-02,312.58,308.52,314.75,308.52,2788101.0,306.9601
2015-01-05,307.01,302.19,308.38,302.19,2774231.0,300.85
2015-01-06,302.24,295.29,303.0,295.29,3519034.0,292.38
2015-01-07,297.5,298.42,301.28,298.42,2640349.0,295.33
2015-01-08,300.32,300.46,303.14,300.46,3088398.0,296.11
2015-01-09,301.48,296.93,302.87,296.93,2570947.0,296.68
2015-01-12,297.56,291.41,298.51,291.41,3421392.0,289.281
2015-01-13,297.48,294.74,301.4976,294.74,4136442.0,293.23
2015-01-14,291.93,293.27,295.91,293.27,5538666.0,286.503
2015-01-15,294.0,286.95,295.9995,286.95,4419196.0,286.815
2015-01-16,286.28,290.74,290.79,290.74,3478176.0,285.25
2015-01-20,292.59,289.44,293.3599,289.44,3075081.0,286.39
2015-01-21,289.64,297.25,306.0,297.25,10065076.0,287.26
2015-01-22,300.0,310.32,312.25,310.32,5362640.0,300.0
2015-01-23,308.08,312.39,316.93,312.39,4496419.0,307.72
2015-01-26,311.82,309.66,313.0,309.66,3169665.0,307.5201
2015-01-27,306.3,306.75,310.243,306.75,2920315.0,302.625
2015-01-28,309.81,303.91,311.51,303.91,3063774.0,303.8
2015-01-29,304.73,311.78,312.8,311.78,8656567.0,299.33
2015-01-30,346.32,354.53,359.5,354.53,23856060.0,340.74
2015-02-02,350.05,364.47,365.0,364.47,10231914.0,350.01
2015-02-03,360.29,363.55,367.817,363.55,6212565.0,360.21
2015-02-04,358.38,364.75,367.5,364.75,4169927.0,358.23
2015-02-05,366.0,373.89,378.8,373.89,7247605.0,365.9
2015-02-06,374.87,374.28,375.9899,374.28,3892382.0,371.01
2015-02-09,371.0,370.56,374.41,370.56,2724630.0,367.2
2015-02-10,371.19,372.995,374.3,372.995,2287232.0,368.51
2015-02-11,371.23,375.14,377.1,375.14,2786523.0,371.1
2015-02-12,375.1,377.17,378.51,377.17,2791050.0,373.15
2015-02-13,378.41,381.83,383.0,381.83,3475069.0,377.01
2015-02-17,377.72,375.43,379.985,375.43,3673208.0,372.67
2015-02-18,373.78,373.37,376.74,373.37,2650610.0,372.85
2015-02-19,373.49,378.995,381.88,378.995,2953752.0,373.43
2015-02-20,378.62,383.66,383.7,383.66,3258023.0,375.84
2015-02-23,383.44,380.14,384.54,380.14,2176989.0,378.0
2015-02-24,378.65,378.59,380.48,378.59,1921850.0,376.16
2015-02-25,377.27,385.37,387.85,385.37,3174495.0,376.54
2015-02-26,384.07,384.8,389.37,384.8,2687107.0,383.28
2015-02-27,384.0,380.16,385.99,380.16,2532309.0,379.79
2015-03-02,380.85,385.655,385.9,385.655,2139205.0,379.481
2015-03-03,383.95,384.61,386.1,384.61,1946498.0,381.601
2015-03-04,385.71,382.72,387.9,382.72,2259141.0,382.19
2015-03-05,385.61,387.83,388.4182,387.83,2693518.0,383.89
2015-03-06,385.52,380.09,387.0,380.09,2627042.0,378.88
2015-03-09,378.4,378.56,379.33,378.56,2311390.0,375.28
2015-03-10,377.45,369.51,377.77,369.51,3120972.0,369.18
2015-03-11,370.61,366.37,373.35,366.37,2495097.0,366.26
2015-03-12,368.82,374.24,375.5,374.24,2810001.0,367.52
2015-03-13,371.52,370.58,373.99,370.58,2611658.0,366.68
2015-03-16,370.38,373.35,373.94,373.35,2354059.0,366.72
2015-03-17,371.11,371.92,374.5,371.92,2036961.0,369.64
2015-03-18,369.97,375.135,375.99,375.135,2654135.0,366.7
2015-03-19,373.87,373.24,377.11,373.24,1915671.0,372.19
2015-03-20,376.29,378.49,379.37,378.49,3763553.0,375.92
2015-03-23,378.07,375.11,381.77,375.11,2239343.0,374.94
2015-03-24,373.99,374.09,375.24,374.09,2228214.0,372.27
2015-03-25,375.17,370.96,380.5,370.96,3429497.0,370.285
2015-03-26,369.59,367.35,371.4,367.35,2929962.0,365.65
2015-03-27,367.11,370.56,373.17,370.56,2609774.0,366.5734
2015-03-30,371.87,374.59,376.12,374.59,1820933.0,371.55
2015-03-31,373.24,372.1,377.7,372.1,2506122.0,371.51
2015-04-01,372.1,370.255,373.16,370.255,2458095.0,368.34
2015-04-02,370.5,372.25,373.28,372.25,1875279.0,369.0
2015-04-06,370.1,377.04,380.2,377.04,3050709.0,369.36
2015-04-07,376.15,374.41,379.31,374.41,1954902.0,374.03
2015-04-08,374.66,381.2,381.58,381.2,2636434.0,374.65
2015-04-09,380.66,383.54,384.42,383.54,2392328.0,378.795
2015-04-10,384.31,382.65,387.12,382.65,2573519.0,381.3151
2015-04-13,383.53,382.36,385.28,382.36,1894453.0,380.14
2015-04-14,383.51,385.11,387.81,385.11,2583575.0,381.2101
2015-04-15,384.65,383.45,385.78,383.45,1933229.0,381.64
2015-04-16,383.69,386.04,387.45,386.04,2080418.0,383.55
2015-04-17,382.63,375.56,383.56,375.56,3839664.0,374.4
2015-04-20,378.55,389.51,391.94,389.51,5016148.0,377.0
2015-04-21,391.31,391.18,394.6,391.18,4643524.0,386.8
2015-04-22,391.91,389.8,394.28,389.8,3474724.0,388.0
2015-04-23,390.21,389.99,391.88,389.99,7979985.0,386.15
2015-04-24,439.0,445.1,452.65,445.1,17176904.0,439.0
2015-04-27,443.86,438.56,446.99,438.56,5430949.0,437.41
2015-04-28,438.51,429.31,439.0,429.31,4140483.0,428.04
2015-04-29,426.75,429.37,434.24,429.37,3621688.0,426.03
2015-04-30,427.11,421.78,431.75,421.78,3647877.0,419.24
2015-05-01,423.82,422.87,425.64,422.87,3565824.0,416.0
2015-05-04,424.8,423.04,429.77,423.04,2270448.0,422.42
2015-05-05,422.85,421.19,427.51,421.19,2856386.0,421.02
2015-05-06,421.43,419.1,422.7165,419.1,2552474.0,414.55
2015-05-07,424.15,426.88,428.5,426.88,2766132.0,422.85
2015-05-08,430.75,433.69,435.2,433.69,2908838.0,430.174
2015-05-11,432.51,432.85,439.0,432.85,2393737.0,431.37
2015-05-12,431.08,431.02,433.25,431.02,1947822.0,426.71
2015-05-13,429.98,426.87,433.528,426.87,1996328.0,425.8
2015-05-14,429.45,432.28,433.0,432.28,1888477.0,427.01
2015-05-15,428.0,426.0,430.3962,426.0,4240306.0,424.3
2015-05-18,426.0,425.24,427.27,425.24,2390229.0,421.46
2015-05-19,424.87,421.71,428.24,421.71,2465240.0,420.63
2015-05-20,420.6,423.86,427.1,423.86,2196159.0,418.36
2015-05-21,428.0,431.63,436.9,431.63,4121401.0,428.0
2015-05-22,431.55,427.63,432.44,427.63,2020629.0,427.61
2015-05-26,426.2,425.47,427.0,425.47,2244185.0,422.0
2015-05-27,427.45,431.42,431.85,431.42,2231088.0,425.01
2015-05-28,429.71,426.57,431.35,426.57,1912436.0,425.47
2015-05-29,427.23,429.23,432.5,429.23,3016060.0,427.23
2015-06-01,430.4,430.92,433.16,430.92,2253264.0,426.2
2015-06-02,430.07,430.99,433.23,430.99,1669845.0,426.25
2015-06-03,434.4,436.59,438.39,436.59,2727914.0,432.75
2015-06-04,434.4,430.78,436.755,430.78,2510761.0,429.26
2015-06-05,429.66,426.95,430.8,426.95,1907855.0,426.5
2015-06-08,425.62,423.5,426.8,423.5,2172525.0,421.425
